_id,id,urlParams,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,retiredAt,retiredReason,createdAt,data.political_affiliation,data.avatar,data.neighbor_ids,data.responses,data.response0TimeAt,data.response0,data.response1TimeAt,data.response1,data.response2TimeAt,data.response2,data.response3TimeAt,data.response3,data.response4TimeAt,data.response4,data.total_reward,data.base_reward,data.bonus,data.made_submission,data.age,data.education,data.gender,data.instruction_first_guess,data.instruction_second_guess,data.article,data.mile,data.stone,data.years,data.last_response0,data.last_response1,data.last_response2,data.last_response3,data.last_response4,data.other_player_party,data.knowledge,data.senate,data.state,data.american,data.neighborhood,data.democrats,data.republicans,data.determined,data.attentive,data.alert,data.inspired,data.active,data.afraid,data.nervous,data.upset,data.ashamed,data.hostile,data.american_feel,data.texan_feel,data.democrats_feel,data.californians_feel,data.chinese_feel,data.republicans_feel,data.clarity,data.fairness,data.lookup,data.familiarity,data.feedback,data.province,data.official,data.city,data.champion,data.hotdog,data.boston,data.last_responses,data.russians_feel,data.iranians_feel
fQxNEMcngKQo7dq5m,8tRmNoLKMZbLwBPH6,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-07T02:33:46Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,KrEiWbeJXNMQw34SB,"82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82",,82,2020-01-07T02:32:32.701Z,82,2020-01-07T02:32:48.176Z,82,2020-01-07T02:33:06.523Z,82,2020-01-07T02:33:23.597Z,82,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
68QWTng25xH9Rf6qw,8h322bKSkvQF3BW6w,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-06T21:56:03Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,gX27AEsAKt5sn8Xc6,"73,73,73,73,73",2020-01-06T21:55:09.012Z,73,2020-01-06T21:55:29.725Z,73,2020-01-06T21:55:43.390Z,73,2020-01-06T21:55:50.001Z,73,2020-01-06T21:56:01.066Z,73,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
WFv6PPRXX9nECJJwh,nEiXh2WhfRrzorgWA,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-06T23:29:26Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,DQpJcQD5qPtDvd8g4,"97,97,97,97,97",2020-01-06T23:28:33.072Z,97,2020-01-06T23:28:51.348Z,97,2020-01-06T23:29:06.412Z,97,2020-01-06T23:29:19.418Z,97,2020-01-06T23:29:26.370Z,97,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
pCxJeSpLAAuxgrJep,TKzqZMg84kkZKbF3H,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-07T02:36:23Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,oLaNXCatqXtXtKFsw,"78,78,78,78,78",2020-01-07T02:35:58.919Z,78,2020-01-07T02:36:05.744Z,78,2020-01-07T02:36:12.723Z,78,2020-01-07T02:36:18.874Z,78,2020-01-07T02:36:23.647Z,78,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
B2s9m8RWTELpQA8cp,Tr6u4uNadwoM6n2D2,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-07T08:25:37Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,vKYqQ8faBrLXmP8Fb,"91,91,91,91,91",2020-01-07T08:24:29.206Z,91,2020-01-07T08:24:44.717Z,91,2020-01-07T08:24:58.483Z,91,2020-01-07T08:25:14.231Z,91,2020-01-07T08:25:27.296Z,91,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
6kmbjwCaX67JfDqfp,xdemggqsbtQhupXHt,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-06T21:42:08Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,RrBuJpALjjkxsyNZv,"76,76,76,76,76",2020-01-06T21:41:19.408Z,76,2020-01-06T21:41:31.064Z,76,2020-01-06T21:41:42.425Z,76,2020-01-06T21:41:51.893Z,76,2020-01-06T21:42:03.834Z,76,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
7gLaCDL9DRzX3ZnXA,HdJcfAvvLGu2nEe4H,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-06T21:48:08Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,XyxctBceMDe8zo5o6,"81,73,72,69,69",2020-01-06T21:47:27.713Z,81,2020-01-06T21:47:36.958Z,73,2020-01-06T21:47:50.893Z,72,2020-01-06T21:48:00.884Z,69,2020-01-06T21:48:07.917Z,69,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
j2yAcaW3N5xNfLTWX,kTHFjzeMD3AZyiSBi,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-06T22:33:59Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,dnGQj5Wabbed5WBb4,"92,76,68,63,59",2020-01-06T22:33:09.982Z,92,2020-01-06T22:33:26.507Z,76,2020-01-06T22:33:38.887Z,68,2020-01-06T22:33:46.590Z,63,2020-01-06T22:33:56.037Z,59,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
KWSitNZ4gn74b4ono,9wugbx4aKiNBowooT,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-07T00:28:58Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,87YdRXuTRdLj4tguL,"97,97,97,97,97",2020-01-07T00:28:20.265Z,97,2020-01-07T00:28:27.018Z,97,2020-01-07T00:28:39.009Z,97,2020-01-07T00:28:46.966Z,97,2020-01-07T00:28:58.027Z,97,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
i3yKRkyjJnK6Qrhgg,yeyXCqx4Deos53Qut,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-06T21:24:34Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,bbRRx3STPMYsLmb9A,"82,82,82,82,82,82",2020-01-06T21:23:12.279Z,82,2020-01-06T21:23:36.367Z,82,2020-01-06T21:23:54.281Z,82,2020-01-06T21:24:09.270Z,82,2020-01-06T21:24:23.897Z,82,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
LYziGTk4vn7BkDieu,ANfxcXxD77brt8aXh,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-07T18:39:59Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,Ah7FTRKBGfF7F7rEg,"74,57,57,55,54",2020-01-07T18:39:29.721Z,74,2020-01-07T18:39:37.390Z,57,2020-01-07T18:39:46.397Z,57,2020-01-07T18:39:52.834Z,55,2020-01-07T18:39:58.864Z,54,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
KuzxdGD5ymaLwgzMr,j2EnS9nHsMwkHXLGJ,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-06T23:24:07Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,SrBXyGcYMKy5rjxxH,"75,65,51,42,33",2020-01-06T23:23:19.436Z,75,2020-01-06T23:23:31.034Z,65,2020-01-06T23:23:43.613Z,51,2020-01-06T23:23:50.612Z,42,2020-01-06T23:23:57.289Z,33,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
RYCv2WEo4Zf6gdJL5,KiQnL4eZn5SPS2E4H,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-07T00:05:04Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,R4HWJ8y2dDRCrb6BG,"8,8,8,8,8",2020-01-07T00:04:29.961Z,8,2020-01-07T00:04:34.971Z,8,2020-01-07T00:04:48.828Z,8,2020-01-07T00:04:55.981Z,8,2020-01-07T00:05:03.982Z,8,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
XyjvBgoieezwrWcdb,H2zXkuXuuBATJGGnG,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-06T21:53:49Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,a2bqjFHG63uKFqxCM,"86,86,86,86,86",2020-01-06T21:53:11.352Z,86,2020-01-06T21:53:16.758Z,86,2020-01-06T21:53:30.205Z,86,2020-01-06T21:53:40.765Z,86,2020-01-06T21:53:46.734Z,86,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
9hvFj55CTaw2oKi2t,HdnLHxqEJTXpw7WKd,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-06T20:14:04Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,ZrBKoCzpD3vA32KXN,"58,58,58,58,58",2020-01-06T20:13:00.180Z,58,2020-01-06T20:13:11.481Z,58,2020-01-06T20:13:29.864Z,58,2020-01-06T20:13:39.996Z,58,2020-01-06T20:13:55.193Z,58,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
c4dwa8evTCrxjcEtr,h3cXkyA6RQakKpng6,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-06T23:58:11Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,ABj4tS2jaFo7Z78xg,"83,83,67,67,60",2020-01-06T23:57:16.294Z,83,2020-01-06T23:57:24.012Z,83,2020-01-06T23:57:38.030Z,67,2020-01-06T23:57:50.382Z,67,2020-01-06T23:58:05.113Z,60,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
A7Evbcmuo3Mv74m7v,Zb5cZrpjaQKb2feBE,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-07T17:50:35Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,RKhJfB6NNJRiAr7X7,"61,48,36,29,25",2020-01-07T17:49:56.220Z,61,2020-01-07T17:50:03.233Z,48,2020-01-07T17:50:14.238Z,36,2020-01-07T17:50:26.222Z,29,2020-01-07T17:50:35.246Z,25,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
Ydpggo47tTcbNHvWP,xiBy7rS9Kr5GQ52rE,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-07T18:33:51Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,ioXLNTWZPBNjcLN7L,"64,64,64,64,64",2020-01-07T18:32:57.415Z,64,2020-01-07T18:33:11.645Z,64,2020-01-07T18:33:25.637Z,64,2020-01-07T18:33:35.518Z,64,2020-01-07T18:33:51.517Z,64,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
LsKqzb9yo9AY6JiHK,MDMDKCRz9NoNujbGj,{},Bob,2019-12-20T22:40:50Z,,,,2020-01-07T00:15:30Z,finished,,,2019-12-20T22:40:50Z,republican,republican.png,ziyZxmrSseehEtnXX,"19,19,19,19,19",2020-01-07T00:14:37.656Z,19,2020-01-07T00:14:58.953Z,19,2020-01-07T00:15:06.297Z,19,2020-01-07T00:15:12.632Z,19,2020-01-07T00:15:26.064Z,19,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
T2J7ivp2jXpEka2F3,5K3mQSFSfxmkavCzZ,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-06T23:55:38Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,hLmtusWGG7zsHZXdm,"89,89,75,63,59",2020-01-06T23:55:01.927Z,89,2020-01-06T23:55:08.931Z,89,2020-01-06T23:55:23.915Z,75,2020-01-06T23:55:32.454Z,63,2020-01-06T23:55:38.080Z,59,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
i5MCc2DbfjiPwgxKR,tjPiJNhfLYQsGQrxR,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T15:05:41Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,xTTrd7PcASRgwSCP2,"93,80,75,74,73",2020-01-07T15:05:03.229Z,93,2020-01-07T15:05:15.182Z,80,2020-01-07T15:05:25.252Z,75,2020-01-07T15:05:34.096Z,74,2020-01-07T15:05:40.190Z,73,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
arHtzQ64vZGKrb7Bw,Pg2ESAnKjLw7MPBQh,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T00:21:06Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,9tf7tQKwroC3jNqHr,"78,78,78,78,78,78",2020-01-07T00:20:16.982Z,78,2020-01-07T00:20:27.110Z,78,2020-01-07T00:20:44.113Z,78,2020-01-07T00:20:53.227Z,78,2020-01-07T00:21:02.115Z,78,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
SSpqbJ7GdJfq4sW7k,wuY29DGMGWkw2W8Gu,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T00:18:42Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,ufivKNPLP68h8u4Gq,"83,74,66,65,57",2020-01-07T00:18:02.463Z,83,2020-01-07T00:18:09.886Z,74,2020-01-07T00:18:23.831Z,66,2020-01-07T00:18:31.905Z,65,2020-01-07T00:18:42.244Z,57,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
PxcPBQRPmJzL9qShZ,uDGeGKW3kX6QTnPmt,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T18:28:11Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,7gPjiWNAtj6trY8Gt,"0,10,19,24,29",2020-01-07T18:27:37.460Z,0,2020-01-07T18:27:44.456Z,10,2020-01-07T18:27:56.423Z,19,2020-01-07T18:28:05.003Z,24,2020-01-07T18:28:10.999Z,29,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
TbSwXJnXbtDxBEfxk,P8iPanf2qvjdA3AXj,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-06T21:34:30Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,nTqBvxhN5TALb3c4e,"68,68,56,59,59,59",2020-01-06T21:33:38.361Z,68,2020-01-06T21:33:43.350Z,56,2020-01-06T21:34:00.425Z,59,2020-01-06T21:34:14.394Z,59,2020-01-06T21:34:25.761Z,59,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
Mrm75avNwStxsPQaT,4oeN8HnGYWzYJ3TQe,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-06T23:06:18Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,tqnu7xjBdeR2XTDAq,"2,17,25,33,38",2020-01-06T23:05:39.370Z,2,2020-01-06T23:05:56.821Z,17,2020-01-06T23:06:04.582Z,25,2020-01-06T23:06:09.900Z,33,2020-01-06T23:06:17.746Z,38,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
cGigon5PHgQacynEQ,4Eb6XZwZkXL8exWsa,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T12:55:25Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,LKGMyCpxi8t3AXWK8,"90,90,90,90,90",2020-01-07T12:55:00.122Z,90,2020-01-07T12:55:07.006Z,90,2020-01-07T12:55:14.328Z,90,2020-01-07T12:55:19.759Z,90,2020-01-07T12:55:25.509Z,90,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
zAPxxxujbEgR5MxCN,3X5Nj9Kc2e6tkM49x,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T14:36:48Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,Y4Fw55e8vtoqXSGQM,"68,68,68,68,68",2020-01-07T14:35:36.112Z,68,2020-01-07T14:36:00.802Z,68,2020-01-07T14:36:17.220Z,68,2020-01-07T14:36:29.934Z,68,2020-01-07T14:36:41.307Z,68,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
f6oEYkDQtyRZCc3MB,CdxbRNkb7KrFb4Dw7,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T00:27:41Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,cLSE2Kghh3EvoPj2Y,"70,70,70,70,70,70",2020-01-07T00:26:59.813Z,70,2020-01-07T00:27:08.988Z,70,2020-01-07T00:27:23.915Z,70,2020-01-07T00:27:33.184Z,70,2020-01-07T00:27:40.932Z,70,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
CHLRtanQP2XyTrytF,vXTmzPhqhJcqLxKLe,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-06T22:47:30Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,yp8skvwjEg4eevc6x,"97,97,82,75,65",2020-01-06T22:46:19.776Z,97,2020-01-06T22:46:45.606Z,97,2020-01-06T22:47:00.579Z,82,2020-01-06T22:47:11.625Z,75,2020-01-06T22:47:27.736Z,65,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
jQZqN9oS2sjoPaozq,KY8tcTac72KXcHrXs,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T14:13:33Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,37pNNbuaFAQLkWBrn,"81,68,60,54,51",2020-01-07T14:12:38.932Z,81,2020-01-07T14:12:55.099Z,68,2020-01-07T14:13:07.581Z,60,2020-01-07T14:13:19.451Z,54,2020-01-07T14:13:27.138Z,51,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
Teg3bHP4w5ZLAjYAf,5Qo6Xawb7AornCGRD,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T00:40:12Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,XzSsGNhowHnqzbZhx,"10,10,10,10,10",2020-01-07T00:39:29.944Z,10,2020-01-07T00:39:36.029Z,10,2020-01-07T00:39:56.210Z,10,2020-01-07T00:40:05.255Z,10,2020-01-07T00:40:12.223Z,10,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
FYn9vxAGAQZu3NJ2W,jimrPgA5mS6BDyBWz,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T04:05:00Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,9MkMHo4PAJF87uwDg,"80,80,75,75,73",2020-01-07T04:03:57.231Z,80,2020-01-07T04:04:11.238Z,80,2020-01-07T04:04:27.887Z,75,2020-01-07T04:04:40.386Z,75,2020-01-07T04:04:55.705Z,73,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
t7sAGfdMhguJ8L75K,HSpF3Bo3GPgGCHfpW,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T11:06:50Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,EDjzQnB5SWrT4PLyT,"10,10,10,10,10",2020-01-07T11:06:28.346Z,10,2020-01-07T11:06:35.077Z,10,2020-01-07T11:06:40.189Z,10,2020-01-07T11:06:45.076Z,10,2020-01-07T11:06:50.621Z,10,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
bzBpbfDfyZn7usWgw,TzDorng3h9PqvzF7d,{},Bob,2019-12-20T22:40:51Z,,,,2020-01-07T00:03:26Z,finished,,,2019-12-20T22:40:51Z,republican,republican.png,f7wtmN8CfBaCaZhcs,"80,72,65,61,52",2020-01-07T00:02:34.954Z,80,2020-01-07T00:02:48.736Z,72,2020-01-07T00:03:03.985Z,65,2020-01-07T00:03:17.977Z,61,2020-01-07T00:03:26.256Z,52,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
AuAQwdKY856m2Appj,XCddn7rFELmxSCNbN,{},Bob,2019-12-20T22:40:52Z,,,,2020-01-07T00:42:47Z,finished,,,2019-12-20T22:40:52Z,republican,republican.png,4CzZPw6ar4h7zL6Dg,"92,92,92,74,60",2020-01-07T00:41:45.503Z,92,2020-01-07T00:42:03.228Z,92,2020-01-07T00:42:25.220Z,92,2020-01-07T00:42:35.216Z,74,2020-01-07T00:42:45.198Z,60,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
uFb3zb82XFtFmXo3n,WJkXkiT856XpHsqH5,{},Bob,2019-12-20T22:40:52Z,,,,2020-01-07T14:45:43Z,finished,,,2019-12-20T22:40:52Z,republican,republican.png,7mKTSTWuRsdhRNeN3,"94,79,69,65,62",2020-01-07T14:45:04.491Z,94,2020-01-07T14:45:19.154Z,79,2020-01-07T14:45:27.709Z,69,2020-01-07T14:45:37.723Z,65,2020-01-07T14:45:42.878Z,62,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
nudJBo3gFLbXpdHHH,4ZuNMHifhr9qDTHtB,{},Bob,2019-12-20T22:40:52Z,,,,2020-01-07T00:21:36Z,finished,,,2019-12-20T22:40:52Z,republican,republican.png,cfv88NSEm8wYwJ725,"94,94,94,94,81,81",2020-01-07T00:20:43.143Z,94,2020-01-07T00:20:50.612Z,94,2020-01-07T00:21:06.193Z,94,2020-01-07T00:21:24.305Z,81,2020-01-07T00:21:34.376Z,81,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
S8bPRq7rp2NY5tdKR,neTCtrd3t5CCRdvzs,{},Bob,2019-12-20T22:40:52Z,,,,2020-01-06T21:47:54Z,finished,,,2019-12-20T22:40:52Z,republican,republican.png,rED3o3icFabDQ7N6a,"79,79,79,79,79",2020-01-06T21:47:22.735Z,79,2020-01-06T21:47:28.277Z,79,2020-01-06T21:47:38.742Z,79,2020-01-06T21:47:47.294Z,79,2020-01-06T21:47:54.300Z,79,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
7Hz3Kk7J8EkwBo3br,6DqrxQ2yJRunBxAZm,{},Bob,2019-12-20T22:40:52Z,,,,2020-01-07T05:28:45Z,finished,,,2019-12-20T22:40:52Z,republican,republican.png,vrm2QGZSW8PhmEkz4,"13,13,13,13,13",2020-01-07T05:28:06.936Z,13,2020-01-07T05:28:24.945Z,13,2020-01-07T05:28:32.204Z,13,2020-01-07T05:28:38.179Z,13,2020-01-07T05:28:45.184Z,13,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
ohYEh3QHJQz8f9qdh,jhFpgsn3rTghnC6rc,{},Bob,2019-12-20T22:40:52Z,,,,2020-01-07T14:28:10Z,finished,,,2019-12-20T22:40:52Z,republican,republican.png,5NviFyDRut5C8nCJx,"79,74,65,54,51",2020-01-07T14:27:47.094Z,79,2020-01-07T14:27:52.495Z,74,2020-01-07T14:27:58.724Z,65,2020-01-07T14:28:03.418Z,54,2020-01-07T14:28:10.539Z,51,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
HJspG3KR8o984ry2e,ZJFJsvbjAYYTAC9dr,{},Bob,2019-12-20T22:40:52Z,,,,2020-01-07T00:11:01Z,finished,,,2019-12-20T22:40:52Z,republican,republican.png,P4LbvAeNmniwbpZR3,"76,66,57,55,50",2020-01-07T00:10:16.533Z,76,2020-01-07T00:10:34.219Z,66,2020-01-07T00:10:42.270Z,57,2020-01-07T00:10:52.404Z,55,2020-01-07T00:10:58.309Z,50,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
p2qxsZBxuFTWNZNv8,cY2RAhYBMKJsNw55u,{},Bob,2019-12-20T22:40:52Z,,,,2020-01-07T02:33:23Z,finished,,,2019-12-20T22:40:52Z,republican,republican.png,vXQvostkdPNb2e3bb,"90,90,90,90,90,90,90,90,90,90",,90,2020-01-07T02:32:26.443Z,90,2020-01-07T02:32:43.467Z,90,2020-01-07T02:33:00.394Z,90,2020-01-07T02:33:16.895Z,90,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
h8H2KP4PnkeBRnog5,grY4Semh878YgPH5L,{},Bob,2019-12-20T22:40:52Z,,,,2020-01-06T23:59:49Z,finished,,,2019-12-20T22:40:52Z,republican,republican.png,jZCYscsdzavyn6Phq,"94,77,66,59,54",2020-01-06T23:59:03.158Z,94,2020-01-06T23:59:09.397Z,77,2020-01-06T23:59:24.213Z,66,2020-01-06T23:59:33.475Z,59,2020-01-06T23:59:46.421Z,54,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
Zqs9KzLR4AA8otXWn,L7H4jdGBSBXgofeio,{},Bob,2019-12-20T22:40:52Z,,,,2020-01-14T20:07:30Z,finished,,,2019-12-20T22:40:52Z,republican,republican.png,Xtb7b8Dow6fzxpQsN,"82,72,61,53,48",2020-01-14T20:06:43.590Z,82,2020-01-14T20:06:57.455Z,72,2020-01-14T20:07:06.513Z,61,2020-01-14T20:07:16.441Z,53,2020-01-14T20:07:26.445Z,48,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
2zNvmboJuWBppp3mx,3FsTtEvEXJcppLsYq,{},Bob,2019-12-20T22:40:52Z,,,,2020-01-07T00:26:04Z,finished,,,2019-12-20T22:40:52Z,republican,republican.png,Kwng3rSsNvjtioSqX,"95,83,76,66,61",2020-01-07T00:25:21.712Z,95,2020-01-07T00:25:29.714Z,83,2020-01-07T00:25:42.897Z,76,2020-01-07T00:25:54.812Z,66,2020-01-07T00:26:03.867Z,61,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
